id,speed
174,31.58
25,22.60
182,36.52
104,25.92
181,42.31
132,26.17
66,35.29
90,26.37
163,20.06
187,29.25
199,31.23
131,30.64
6,41.25
53,33.58
41,23.74
51,40.19
83,24.63
83,32.86
144,32.87
44,40.77
186,25.56
61,28.43
108,21.62
129,39.45
118,26.88
140,33.17
34,40.10
5,22.29
58,24.56
34,30.17
18,37.66
66,26.18
59,39.68
144,40.24
97,29.77
36,25.50
73,37.64
91,41.81
182,24.01
145,40.10
197,27.46
198,28.18
103,35.80
8,36.15
61,29.99
66,29.56
156,31.99
120,39.56
134,21.28
40,38.43
170,35.80
19,24.72
173,37.45
112,30.72
107,25.33
126,28.56
146,38.12
178,43.71
67,27.05
71,40.36
78,31.65
56,25.09
54,28.29
48,36.08
86,40.22
177,34.86
23,20.67
84,23.50
112,34.55
90,25.69
158,40.38
5,40.21
54,41.26
48,34.95
15,20.28
123,33.94
151,36.38
198,40.27
95,20.76
20,39.02
134,33.62
23,43.37
184,42.57
3,40.46
1,33.27
116,28.22
200,40.05
165,31.04
198,24.07
168,35.09
181,34.04
87,38.49
68,42.11
125,31.14
200,41.35
182,31.81
26,29.29
68,33.24
137,41.55
56,31.45
63,28.35
109,43.36
119,30.74
117,25.33
117,43.75
7,20.30
14,21.12
82,31.72
166,36.85
49,34.64
191,32.46
43,36.34
158,39.77
26,32.17
128,43.89
147,29.08
193,30.90
187,39.12
110,33.41
160,32.14
165,33.60
176,24.78
61,20.92
144,32.86
71,30.17
164,40.27
51,42.25
199,25.20
97,31.48
178,24.06
152,39.17
35,41.55
40,22.07
85,29.95
160,41.27
144,42.59
132,31.93
15,22.75
89,31.44
193,22.10
161,33.55
45,34.25
114,41.69
101,42.40
171,26.77
163,35.15
197,25.91
74,42.67
165,38.69
185,31.22
60,42.56
161,43.98
25,37.40
53,34.78
111,35.29
135,30.65
132,23.67
189,42.02
136,42.86
162,23.08
1,36.31
152,42.44
103,32.47
123,26.27
140,23.86
152,38.37
142,30.47
6,37.73
117,42.42
19,32.76
31,25.82
158,27.13
51,29.50
40,27.86
56,33.12
110,24.87
66,27.16
51,32.27
44,40.27
175,23.54
56,39.47
77,40.98
124,41.21
82,25.11
59,35.72
200,33.64
138,41.55
103,30.54
12,29.55
155,39.44
59,29.72
55,32.62
21,33.76
174,22.37
188,23.48
125,40.02
120,21.69
22,23.32
137,23.82
48,27.91
166,24.63
13,29.69
109,34.57
6,21.16
186,37.17
25,21.95
66,27.63
38,29.22
87,25.39
166,31.93
138,28.61
21,36.27
93,24.68
155,29.69
72,34.26
137,36.79
184,41.17
28,28.55
104,40.90
58,42.90
50,27.57
52,33.22
70,24.93
19,41.06
65,27.72
1,39.35
44,20.68
27,40.94
139,43.91
89,25.56
83,35.30
131,37.45
36,28.03
197,21.36
17,32.83
116,25.36
146,27.95
191,42.18
4,25.26
17,28.77
116,41.84
119,31.14
96,25.54
130,41.27
159,32.43
15,21.48
89,25.51
151,36.93
59,20.25
62,29.14
24,20.76
80,28.42
124,40.76
49,21.95
183,24.28
21,42.81
107,20.42
195,27.70
166,38.21
44,20.56
182,21.69
83,38.52
173,22.73
93,37.09
154,21.10
83,20.65
7,29.73
148,21.53
2,35.44
113,32.93
159,38.40
30,30.14
154,35.93
147,37.34
144,42.53
84,40.74
30,39.27
84,42.48
158,38.26
80,42.62
165,38.21
67,40.21
12,38.40
157,42.08
114,32.32
197,30.00
107,22.74
142,32.53
61,26.83
175,43.20
86,23.79
32,22.06
177,31.98
46,22.81
7,34.21
79,42.21
96,29.08
79,31.74
63,26.82
65,29.68
143,29.79
126,22.64
104,21.18
100,29.01
16,43.90
172,32.61
21,41.90
92,29.46
45,36.41
82,36.36
52,20.04
13,25.58
73,22.07
22,31.66
16,28.09
8,24.17
21,33.20
52,38.01
17,26.27
177,21.21
132,35.05
99,29.51
190,26.98
146,27.06
76,21.36
169,40.77
130,30.90
136,35.36
151,35.15
137,42.80
111,33.23
95,34.98
5,23.84
109,31.36
10,34.83
7,26.86
61,26.66
9,40.08
126,23.96
14,31.27
112,33.18
141,21.07
41,28.66
196,24.41
157,26.29
136,33.12
31,37.96
111,39.77
107,42.56
73,23.86
24,26.92
72,34.22
174,27.09
63,29.93
25,26.15
44,31.43
85,34.05
86,26.11
85,37.75
167,42.41
122,42.64
51,33.18
153,25.91
112,29.67
27,32.32
110,42.86
115,39.40
185,27.87
71,24.39
175,21.88
21,35.97
105,35.71
169,22.40
178,41.08
96,29.36
13,33.75
135,28.66
73,39.53
58,43.11
16,28.22
142,20.26
155,42.60
41,24.05
154,28.57
2,26.79
40,20.83
130,39.55
80,28.99
37,21.38
122,43.51
60,23.51
47,37.09
92,25.63
188,33.42
194,30.82
68,35.32
56,42.84
81,30.49
139,22.60
67,28.97
145,33.42
105,41.59
136,41.35
84,29.76
145,38.07
38,22.95
186,23.65
184,37.43
119,20.53
67,41.05
29,27.43
69,30.08
22,39.90
158,33.02
1,22.27
157,36.47
44,41.90
111,33.87
147,40.58
48,20.20
90,40.20
3,32.98
56,38.57
134,31.87
94,37.78
135,36.31
60,25.88
170,41.87
162,32.84
189,25.12
162,23.96
11,26.93
66,41.07
112,30.93
24,30.37
129,22.09
108,25.51
151,32.24
124,29.34
154,30.43
58,22.81
163,34.19
170,23.30
90,25.79
171,33.94
147,23.36
200,33.29
133,37.53
139,33.25
189,40.79
174,24.26
121,24.94
73,30.91
91,22.32
17,24.73
30,25.21
183,42.62
136,29.59
174,40.69
131,40.70
154,36.46
194,22.04
70,33.01
191,30.31
32,37.50
27,22.28
14,34.77
197,31.12
160,28.96
68,35.70
129,42.63
125,38.73
34,25.89
44,30.20
120,36.34
156,27.89
187,35.76
147,39.42
31,39.55
195,35.44
132,26.94
27,31.14
137,37.92
190,41.87
148,22.77
146,22.76
184,35.79
119,42.19
119,43.08
188,36.98
17,41.48
200,34.88
72,32.80
93,27.19
134,32.09
80,34.01
12,35.10
152,34.82
181,35.85
46,29.84
50,34.66
39,37.60
75,40.30
74,33.54
85,27.15
169,37.18
67,31.38
37,26.96
46,43.44
36,29.88
179,23.87
53,43.11
139,41.59
98,21.40
157,36.87
58,24.84
112,40.36
83,25.40
127,32.55
100,36.54
145,39.86
185,39.12
144,29.46
17,29.72
104,22.08
88,43.86
94,33.22
155,41.90
36,29.18
131,42.02
197,43.25
36,31.05
7,30.04
97,21.24
99,21.89
88,36.21
59,37.74
100,21.74
8,37.41
199,27.66
125,23.74
73,29.52
184,26.52
11,27.49
1,37.87
1,23.64
192,34.22
22,41.84
171,41.82
17,37.53
170,27.76
106,40.82
2,41.48
166,26.11
2,29.32
9,39.41
102,32.65
123,35.80
185,22.94
76,25.72
151,32.06
162,22.92
154,34.55
132,29.25
139,36.38
144,36.22
47,22.49
197,28.92
59,33.50
77,40.44
31,41.34
8,27.34
111,31.95
99,35.09
29,23.46
79,39.53
70,40.44
15,22.99
22,22.75
146,43.89
67,29.38
84,27.06
117,23.84
22,33.40
106,26.86
146,35.09
121,25.00
119,28.26
147,28.89
129,35.70
1,33.26
176,32.23
38,20.42
4,33.42
51,30.42
64,20.58
86,40.61
14,28.64
67,26.33
92,41.85
173,27.48
172,32.98
70,35.16
194,22.03
153,38.70
12,30.47
62,30.07
117,36.02
69,30.33
83,29.09
97,33.37
57,38.88
50,34.88
163,37.16
83,32.22
82,38.45
80,38.32
67,43.93
7,26.14
49,25.36
62,31.11
50,31.97
5,40.50
188,31.93
61,35.27
170,39.45
6,22.90
182,41.41
130,37.71
177,21.89
75,41.12
110,29.84
59,35.90
69,31.84
40,40.80
191,42.13
9,27.35
15,42.01
190,23.10
54,35.83
8,30.13
192,39.58
55,33.70
95,28.32
51,26.00
161,36.53
114,29.13
68,33.14
67,20.75
148,28.37
125,40.61
2,29.57
140,28.50
91,24.64
97,31.52
122,42.01
181,27.11
180,25.06
140,37.30
134,31.26
103,36.65
31,43.47
40,27.92
73,34.44
68,28.95
178,33.20
1,39.73
29,29.19
18,42.26
10,28.35
20,43.04
22,31.76
161,33.12
130,27.90
37,27.06
32,38.84
159,29.62
22,34.26
137,21.40
171,27.21
100,38.61
43,35.51
80,29.82
127,39.86
21,20.10
139,24.24
165,25.71
68,28.87
193,41.90
54,34.10
29,38.64
68,24.00
22,40.30
139,24.44
36,32.86
8,28.93
26,40.76
81,41.16
101,29.63
37,32.90
42,34.78
182,41.37
37,36.28
143,24.74
108,41.75
184,33.80
62,40.67
186,36.12
138,42.50
33,23.74
178,27.83
23,26.40
65,42.95
75,23.44
137,27.47
167,41.08
109,22.54
184,24.69
171,21.04
54,40.90
138,38.41
9,36.35
8,20.73
9,36.16
52,27.40
127,26.83
95,38.05
13,36.98
123,30.92
29,24.15
10,39.56
158,28.37
88,24.08
183,42.52
174,44.00
40,38.47
196,35.58
115,42.72
197,24.70
37,41.01
120,23.06
129,29.75
22,43.00
127,23.95
169,38.49
170,33.42
15,27.28
142,42.84
52,43.34
26,31.77
26,41.01
136,40.30
170,43.14
183,38.29
163,24.95
160,32.55
89,23.89
37,24.73
178,32.38
142,39.22
151,23.97
80,41.52
159,40.46
77,22.18
29,31.70
185,23.72
193,20.04
164,34.74
167,25.37
11,32.01
14,29.06
187,21.42
147,40.49
172,42.71
157,28.11
87,37.44
47,35.44
167,22.10
21,28.21
121,35.18
107,36.46
107,29.73
49,30.64
16,34.68
179,23.59
45,25.57
96,40.31
67,35.04
180,31.40
30,28.32
163,27.06
138,24.24
199,31.19
77,35.10
83,38.71
1,37.52
30,23.14
103,25.25
36,32.76
18,23.79
49,43.75
140,37.15
64,25.34
77,28.77
166,38.10
54,36.25
38,29.40
144,41.16
25,24.34
5,25.57
56,33.24
27,24.29
163,43.89
143,43.98
112,21.93
74,29.00
135,25.95
88,42.65
175,28.44
109,29.53
107,39.87
180,22.39
101,37.55
161,39.97
199,37.13
175,28.54
30,43.52
40,35.09
122,39.25
41,42.71
154,42.30
96,33.97
28,31.04
51,25.74
46,43.76
126,37.55
133,27.14
53,30.30
15,22.63
119,35.07
79,29.76
175,22.85
140,34.05
199,24.68
25,39.49
54,28.26
35,43.14
192,38.39
140,41.64
12,32.17
48,31.98
160,23.50
163,33.67
53,40.68
62,27.53
42,20.46
21,21.77
119,32.02
88,25.83
180,29.62
198,29.01
140,38.72
40,38.37
49,33.15
124,42.29
47,35.28
7,23.86
94,23.39
149,31.35
169,23.99
70,35.23
43,26.66
38,24.34
114,33.71
193,43.89
29,28.41
146,20.18
44,42.39
137,35.12
49,41.69
67,35.79
44,35.08
14,26.67
187,43.17
74,33.32
149,37.81
110,37.64
45,20.98
103,23.83
172,20.05
70,40.75
123,24.80
1,35.46
121,35.03
114,38.76
156,20.28
61,28.57
112,30.15
53,22.72
154,41.48
103,26.88
127,31.59
6,37.54
184,27.74
152,39.35
94,42.00
31,33.46
5,33.69
38,29.78
118,36.12
69,37.58
136,29.95
87,34.01
133,35.11
23,43.36
155,39.67
60,26.50
162,33.69
13,22.62
103,36.63
39,30.92
195,34.36
185,31.46
175,33.80
164,27.00
142,40.28
49,42.92
114,32.59
71,24.87
87,32.57
30,30.18
25,39.96
27,37.36
64,29.76
143,23.35
151,26.39
180,23.38
186,37.60
152,29.90
165,30.37
35,39.24
115,27.92
158,21.57
163,25.45
173,40.15
68,26.34
159,40.58
190,43.07
166,32.74
25,32.49
76,22.34
27,35.31
121,36.92
144,37.06
83,22.85
25,31.51
65,36.36
38,33.40
193,30.14
99,39.31
146,35.53
87,25.13
159,41.37
137,24.91
90,39.92
127,43.72
14,23.16
189,28.90
119,31.57
99,27.83
67,36.37
156,29.10
64,28.55
189,23.49
61,24.99
85,43.88
33,34.69
153,33.04
89,23.63
113,34.28
199,42.88
27,21.23
153,34.98
87,24.79
88,24.48
114,38.72
85,20.91
5,22.97
44,34.92
84,29.87
191,26.90
155,25.65
5,35.59
199,39.90
143,36.12
103,27.94
165,38.86
36,38.42
66,37.51
111,31.15
95,43.06
80,21.75
83,38.78
58,26.98
188,34.09
77,24.59
17,33.35
194,25.24
130,41.40
111,23.22
144,28.80
47,23.92
143,35.45
60,32.10
81,38.54
124,36.67
164,20.16
200,23.44
194,41.15
45,28.31
42,39.26
170,40.42
62,37.17
128,27.25
165,39.81
75,27.43
164,21.18
4,40.33
153,33.92
133,26.93
66,30.17
2,33.43
32,25.90
151,37.04
131,28.10
57,23.88
106,30.16
161,26.59
177,38.69
174,37.86
13,36.96
8,39.44
116,42.13
29,39.59
3,21.28
37,21.90
119,23.27
33,39.38
195,30.74
183,42.48
17,21.54
111,43.93
90,40.10
14,39.67
185,38.29
31,37.11
160,37.10
144,25.92
159,42.25
66,39.95
155,27.83
75,35.38
108,43.36
48,29.77
24,26.67
154,34.08
178,22.29
130,30.60
199,26.37
179,20.72
24,31.81
150,25.25
5,40.10
106,22.94
128,25.57
22,42.25
35,29.17
26,26.52
62,39.07
118,35.70
7,30.80
172,21.64
27,30.06
21,28.12
193,32.27
43,24.39
154,29.37
93,35.92
197,38.56
38,36.66
59,25.14
71,40.07
45,30.35
104,33.52
113,37.93
145,42.51
116,34.54
168,30.16
123,40.78
23,25.07
89,36.08
50,37.83
150,26.53
34,38.36
168,28.78
138,39.55
57,31.97
132,38.44
112,38.90
131,27.34
131,24.81
25,31.86
92,27.17
1,25.67
54,33.05
14,40.92
134,43.65
134,20.28
126,41.81
167,30.25
70,26.44
140,23.18
136,23.87
72,33.58
126,22.18
73,42.31
22,34.10
84,33.74
184,35.09
132,31.03
61,25.39
106,21.93
162,36.05
59,41.67
9,33.52
51,22.13
72,30.72
27,41.24
170,27.40
69,21.88
164,26.25
172,26.82
180,39.66
184,38.50
177,24.91
36,29.71
135,41.95
138,42.84
194,29.11
115,35.56
100,37.24
198,25.29
97,34.17
37,40.20
46,34.63
34,32.37
35,21.15
41,27.15
125,31.00
140,31.72
128,39.68
198,20.48
179,27.01
145,31.67
6,41.27
166,22.36
110,28.97
184,28.99
108,24.06
141,24.42
32,29.79
134,20.52
51,24.64
163,32.62
60,40.23
31,39.39
67,30.47
197,29.94
13,31.67
124,32.52
161,35.47
77,32.75
196,27.48
68,36.26
44,35.35
27,28.87
166,28.00
50,29.84
70,35.20
72,37.79
11,26.13
101,40.05
140,22.29
136,28.80
37,39.13
28,25.47
29,25.30
43,34.64
1,25.61
69,22.77
100,37.27
125,20.76
133,24.57
119,35.13
103,33.95
127,33.91
95,41.25
60,42.67
60,21.75
48,27.57
83,26.91
139,23.64
44,20.88
10,29.13
25,22.86
163,30.95
176,21.91
182,29.26
52,41.90
44,42.75
100,25.82
155,33.37
11,30.78
106,35.63
147,23.76
69,33.08
118,42.62
16,30.43
131,40.98
116,35.31
63,41.00
35,32.05
29,40.15
199,37.96
52,35.78
18,32.01
116,43.96
58,42.73
156,30.99
21,22.65
154,21.66
111,41.40
46,27.72
185,34.82
150,27.98
108,38.21
54,42.97
149,29.69
131,26.76
64,29.57
59,20.73
167,41.59
142,39.82
61,22.85
199,33.19
196,43.30
31,39.83
56,39.48
60,35.42
46,34.17
143,41.76
110,31.08
29,21.54
159,39.46
51,26.79
173,35.32
156,28.93
159,24.92
109,36.87
143,20.40
15,35.71
119,22.88
188,23.52
103,40.43
3,34.37
89,35.83
107,23.54
59,39.73
51,24.52
52,26.33
171,30.64
61,38.01
77,34.68
189,26.89
127,35.88
177,25.78
56,43.94
134,24.39
140,40.97
106,22.41
199,29.15
132,36.56
20,41.62
69,26.91
20,27.69
153,43.62
8,43.80
135,43.73
13,24.42
9,33.26
86,21.94
38,28.95
57,26.72
133,34.21
132,22.00
138,20.72
98,27.84
113,37.29
9,32.37
48,21.28
139,39.62
101,38.08
118,34.82
7,42.97
45,32.30
163,37.17
56,39.44
84,42.96
53,27.60
113,35.57
130,21.65
152,23.43
69,35.42
59,43.24
134,25.67
183,37.45
141,23.59
81,20.84
173,23.53
74,20.10
25,32.90
155,34.52
117,38.21
134,34.74
51,20.44
135,29.10
134,22.87
1,32.08
156,39.52
26,41.26
66,32.56
186,26.60
100,27.98
155,40.92
183,23.53
50,37.36
166,43.02
6,22.42
190,21.36
153,40.69
80,33.86
27,31.49
123,21.98
140,32.72
115,36.98
85,25.19
174,43.93
46,43.21
151,36.49
148,37.04
116,39.77
68,41.60
79,23.94
120,35.48
161,37.01
73,23.38
121,30.36
186,25.73
48,21.07
37,35.39
30,23.51
200,22.38
86,30.48
12,41.41
15,35.75
32,33.07
27,40.44
101,28.60
92,39.14
145,25.53
5,30.10
42,42.56
138,41.32
175,23.12
112,25.95
179,36.18
25,21.73
29,30.63
168,26.99
111,40.92
112,41.48
99,23.08
164,37.89
163,35.18
144,25.15
137,29.87
92,43.45
32,27.32
184,29.23
15,38.14
76,42.38
77,37.22
68,22.97
179,41.49
13,24.46
34,41.93
188,41.05
159,34.74
148,23.70
165,38.14
106,24.47
194,40.12
71,25.54
46,33.40
66,43.64
88,43.77
82,25.50
168,40.09
149,40.04
20,28.25
33,36.24
89,39.92
121,38.24
54,22.21
40,22.05
108,40.08
191,25.54
183,43.75
14,32.87
160,40.59
77,29.51
34,38.98
48,35.27
6,38.69
108,33.49
62,29.45
119,27.52
21,20.64
142,21.21
99,32.06
105,38.39
171,42.14
45,22.30
184,33.64
23,31.88
127,35.98
133,20.32
123,35.76
27,22.72
94,32.29
31,30.04
169,21.97
157,33.70
118,29.60
148,34.06
87,25.21
109,34.55
188,34.01
41,37.03
57,43.93
154,24.56
146,41.48
120,34.39
160,27.57
131,38.05
193,37.05
102,33.44
118,32.75
73,23.81
2,31.21
12,22.12
2,34.99
196,41.04
2,33.09
13,20.62
5,23.79
52,24.95
70,24.55
5,42.63
182,35.98
70,41.73
64,37.93
22,43.17
7,26.01
168,38.79
186,28.98
4,30.62
193,34.25
38,39.26
5,41.20
1,35.64
47,38.75
156,25.20
51,41.91
89,26.80
45,31.21
36,41.68
52,24.75
100,33.81
124,27.61
89,37.82
183,41.49
139,42.95
182,33.93
6,36.36
72,33.27
12,36.19
87,35.28
127,22.92
117,26.84
184,26.50
94,21.08
53,26.32
47,31.76
104,20.21
165,25.31
57,21.66
103,21.46
5,28.35
26,35.42
86,22.70
77,43.02
95,26.31
167,36.93
21,27.45
158,38.38
195,42.13
184,26.46
92,28.85
111,43.09
121,26.55
37,28.62
67,34.30
100,40.16
174,25.14
65,21.52
150,34.74
43,28.75
116,35.00
138,22.55
31,28.43
130,36.02
183,27.88
46,32.06
32,21.73
90,34.17
182,26.99
172,29.27
96,37.80
120,26.25
32,34.54
100,25.66
82,27.46
189,28.64
155,23.52
109,40.12
185,39.39
86,41.04
64,36.63
60,37.62
105,32.65
123,21.75
189,41.63
139,38.05
113,42.31
135,31.87
66,21.51
31,37.89
39,41.72
53,42.87
141,27.68
148,33.48
76,27.21
10,38.46
23,43.06
149,41.42
48,32.37
152,34.44
124,41.05
25,20.39
2,24.85
195,42.08
76,41.63
82,30.68
121,30.82
45,42.24
151,29.20
102,36.60
38,36.44
60,32.52
98,34.66
90,20.22
66,26.22
170,37.42
51,31.61
85,30.63
145,21.03
6,43.45
141,21.49
173,37.27
63,32.02
63,21.66
165,25.79
112,29.07
189,43.17
111,37.27
62,28.10
200,27.59
183,29.34
60,41.16
34,22.41
99,24.57
141,20.49
121,29.17
24,27.46
98,22.58
139,20.44
131,35.52
95,43.39
71,23.22
7,34.04
108,40.62
179,43.42
133,33.65
195,23.72
164,38.76
74,21.88
92,31.74
109,35.55
21,41.35
113,20.35
178,42.98
147,39.24
178,36.98
83,25.20
41,40.21
190,31.84
61,23.55
6,25.61
124,34.39
145,42.66
71,33.98
153,30.67
39,24.87
116,34.17
6,22.04
32,30.56
63,35.47
61,37.85
136,34.12
138,34.73
85,31.65
28,27.72
145,39.85
72,27.90
48,22.45
177,39.59
53,43.70
135,22.64
167,21.55
81,26.63
131,40.71
13,37.61
20,35.99
97,20.37
35,20.63
41,30.09
59,27.19
109,41.88
58,31.57
31,30.50
142,36.30
109,26.88
95,34.17
179,35.91
36,41.39
172,27.28
34,25.41
115,34.22
65,34.91
68,39.34
72,22.26
25,37.77
96,22.07
27,24.60
173,21.60
83,35.49
73,32.50
193,40.88
113,22.87
4,27.38
164,35.88
160,24.37
21,42.76
113,20.59
66,28.56
160,33.17
61,27.50
163,40.83
29,32.05
46,31.09
169,38.86
187,35.57
140,37.70
52,22.43
51,25.29
61,39.03
33,36.75
110,22.84
175,38.12
3,30.76
39,32.09
92,25.57
187,25.89
88,41.86
14,22.60
86,36.01
186,38.40
169,33.09
25,27.85
63,21.35
124,21.69
24,22.86
155,26.01
38,42.16
55,32.24
83,24.22
142,38.55
61,27.59
15,23.68
174,24.69
49,37.72
47,26.57
99,40.25
173,35.49
96,34.82
146,21.38
14,22.13
184,37.87
12,37.30
112,28.00
36,33.21
142,32.35
95,40.52
61,21.53
78,24.73
65,37.28
111,35.22
94,21.74
82,41.24
158,35.23
85,32.52
107,26.23
57,34.40
119,37.64
179,25.14
200,37.71
160,40.50
21,37.86
14,40.94
48,22.61
137,40.69
148,34.42
16,38.70
116,26.18
50,34.33
20,30.21
41,39.56
146,40.11
33,32.31
91,26.73
8,31.67
144,38.06
80,31.90
170,21.26
152,39.78
157,31.67
31,40.99
156,32.78
70,28.38
69,37.10
100,35.51
127,24.41
60,36.17
81,31.92
101,41.10
188,38.71
58,22.14
12,26.93
124,22.08
56,38.25
16,29.41
40,31.48
5,40.45
91,32.41
62,24.47
184,28.64
111,30.68
112,23.62
23,28.11
55,21.64
122,28.55
74,38.99
137,20.64
88,35.18
58,43.47
194,26.37
69,37.29
117,42.13
86,42.41
126,34.12
120,36.10
70,29.11
111,29.08
199,25.02
14,27.40
175,39.11
121,31.61
144,26.96
93,30.56
6,23.94
153,38.56
27,20.64
139,35.11
30,38.89
95,32.49
127,39.05
9,43.81
148,26.84
146,21.01
184,34.02
135,22.67
147,31.58
163,42.24
12,20.23
40,28.97
138,39.44
11,22.45
82,36.33
131,33.26
125,20.23
39,25.42
96,41.85
95,22.86
7,39.45
95,38.02
56,29.16
159,39.66
180,22.41
29,29.61
199,30.33
29,30.23
41,20.97
158,33.53
183,39.09
165,34.78
39,24.70
69,29.72
180,30.18
42,37.38
113,30.26
151,23.96
96,33.11
53,36.42
161,32.01
67,36.25
62,41.86
179,38.75
37,23.43
81,42.91
59,39.53
188,43.43
23,20.96
64,23.10
197,39.08
146,41.12
37,30.89
78,29.54
34,27.96
152,37.07
128,28.50
6,26.14
131,32.10
68,38.83
147,34.30
33,37.12
166,34.50
52,42.04
85,40.17
119,26.88
173,20.36
41,22.07
132,20.61
124,26.44
143,36.77
53,35.98
18,42.86
102,20.05
77,41.46
191,30.49
187,22.85
88,28.63
4,38.96
73,20.41
31,27.05
94,42.20
27,42.70
143,40.06
176,30.56
15,39.45
24,29.49
183,23.84
144,26.87
194,35.72
157,39.05
92,29.07
180,20.85
42,35.88
23,24.27
10,34.88
128,38.84
23,42.12
30,33.92
96,28.86
146,32.27
95,38.65
148,42.65
81,31.73
22,22.48
169,24.65
145,26.82
152,21.69
134,38.38
62,27.91
12,41.75
156,43.41
29,21.30
195,33.90
93,37.45
145,36.66
167,24.90
88,26.23
2,23.78
72,36.65
110,21.58
74,32.35
87,23.20
60,28.06
80,33.24
119,36.83
46,35.08
134,22.11
172,25.28
150,22.94
69,40.90
189,29.72
74,29.17
135,40.73
172,35.04
19,20.17
83,32.13
143,40.53
192,31.23
8,23.94
105,24.62
5,41.11
183,40.36
183,25.88
50,42.64
186,24.45
63,37.40
87,25.73
65,43.23
90,39.98
32,36.08
60,30.53
146,29.66
115,37.43
145,31.95
129,34.80
94,40.41
5,22.05
106,31.74
26,29.74
107,25.66
130,24.08
57,32.85
95,35.29
191,39.99
84,30.55
91,37.26
129,37.32
128,26.66
159,34.44
118,40.23
43,42.91
82,31.89
161,39.80
29,39.83
14,43.68
142,37.46
145,42.78
97,33.40
178,40.36
192,23.07
35,32.37
65,22.50
32,20.01
118,39.00
189,23.96
109,30.50
148,42.62
88,26.95
31,30.63
134,34.14
75,43.78
167,22.64
85,25.97
98,27.16
65,22.02
91,36.54
41,25.40
67,30.35
35,41.19
163,27.06
168,42.03
97,24.16
19,20.60
48,20.93
10,34.69
89,21.71
92,41.66
78,35.82
89,27.43
136,21.34
39,27.89
11,27.28
85,29.27
177,40.07
138,29.10
72,43.73
22,38.03
166,30.39
196,22.35
142,36.16
19,31.42
34,32.13
81,38.58
22,39.81
96,42.59
85,20.34
153,38.04
99,25.88
37,43.04
193,38.17
26,36.68
184,23.23
122,27.96
195,23.55
124,42.64
127,29.05
140,36.72
152,37.39
134,40.99
39,27.80
161,41.08
90,40.50
119,22.98
96,35.70
191,26.52
41,21.62
10,28.11
177,32.60
137,27.74
101,33.31
35,39.08
125,21.26
143,43.63
63,33.34
41,32.26
85,38.95
54,20.05
37,22.43
184,41.38
25,35.81
195,20.91
38,30.04
42,31.93
25,25.40
182,40.33
176,25.09
64,20.58
91,39.62
21,24.94
140,23.49
143,32.00
31,20.75
180,22.24
80,41.08
95,32.68
111,25.26
56,29.03
41,23.30
182,39.21
91,32.77
87,39.76
161,33.98
118,20.59
30,37.52
16,23.19
61,40.42
189,21.62
28,42.63
54,31.70
46,38.21
196,22.70
28,23.33
44,24.15
172,29.02
28,22.85
130,37.83
149,25.58
108,30.11
152,36.27
146,34.87
162,20.07
128,28.21
54,27.67
42,20.09
176,41.43
134,24.51
139,35.79
8,21.30
102,32.54
28,26.83
93,35.19
19,38.63
146,30.89
90,26.58
176,30.70
47,34.93
62,40.47
122,29.21
189,39.42
46,38.02
15,35.26
196,39.20
136,21.14
199,30.30
193,39.65
194,32.18
193,23.35
143,24.59
48,36.03
120,35.86
161,28.48
73,22.76
11,21.55
163,38.23
135,24.61
156,23.43
197,41.16
197,31.69
65,39.37
13,23.95
146,23.50
126,39.60
17,31.18
43,43.54
48,31.67
116,30.03
124,32.24
64,27.46
175,39.49
28,41.51
149,25.49
194,23.63
110,21.60
86,23.83
94,42.55
57,37.80
145,24.87
123,41.25
104,42.72
39,27.56
81,22.41
66,43.51
80,40.32
47,28.45
43,24.70
141,43.59
191,39.09
141,26.12
145,30.81
126,39.46
44,24.56
122,43.25
123,21.22
33,42.92
150,28.21
179,36.47
163,39.51
157,39.37
200,37.47
35,38.40
151,27.51
52,32.29
89,40.88
173,34.54
154,30.82
23,27.93
35,37.90
53,25.13
144,20.70
74,24.67
180,38.09
200,31.68
31,24.63
145,33.66
18,26.37
159,30.00
1,31.76
23,29.64
173,22.13
161,40.61
70,32.68
186,39.88
158,25.97
99,31.88
15,43.38
175,28.06
183,43.65
32,37.01
94,37.48
156,40.98
162,40.26
60,22.06
163,41.53
165,39.03
97,33.35
20,21.32
79,31.03
81,32.50
129,42.79
98,24.69
49,25.95
136,36.98
87,35.08
44,42.24
99,28.56
199,39.24
154,28.64
8,27.54
194,30.44
34,34.11
103,34.63
165,32.63
140,25.40
67,43.34
93,22.62
38,30.82
187,33.51
53,34.96
14,34.14
155,26.71
189,20.78
88,30.19
159,43.91
24,41.66
166,24.64
70,21.22
119,33.90
11,43.76
81,38.48
85,28.54
110,27.16
97,29.42
182,25.43
94,28.49
191,29.13
23,37.43
131,33.40
9,29.86
105,36.01
8,42.85
50,26.67
101,21.60
149,37.99
81,26.03
178,36.33
92,32.94
156,39.69
75,22.39
109,27.57
67,34.83
160,27.56
92,36.36
103,25.75
167,20.80
46,26.34
165,23.08
180,38.07
176,26.31
78,33.99
193,30.09
96,20.74
156,39.56
192,27.62
116,32.95
33,33.85
83,24.28
89,36.20
89,25.32
68,24.51
113,42.33
188,38.99
194,39.84
69,22.05
12,20.97
90,31.44
105,35.29
193,24.10
7,41.74
116,28.74
60,41.42
29,32.47
102,36.24
96,20.50
127,25.54
131,37.78
125,30.89
131,25.73
